epoch,time,generator_loss,discriminator_loss
356,2022_08_17_08_22_58,11.6918,0.3172
357,2022_08_17_08_23_00,11.6357,0.2484
358,2022_08_17_08_23_02,11.7865,0.9061
359,2022_08_17_08_23_04,12.1963,-0.2639
360,2022_08_17_08_23_06,12.7057,-0.7284
361,2022_08_17_08_23_08,12.3201,-0.2639
362,2022_08_17_08_23_10,12.3351,0.6420
363,2022_08_17_08_23_12,11.5470,1.3152
364,2022_08_17_08_23_14,12.2943,0.4377
365,2022_08_17_08_23_16,11.2494,0.1042
366,2022_08_17_08_23_17,11.1404,-0.7219
367,2022_08_17_08_23_19,18.3105,-0.9401
368,2022_08_17_08_23_21,4.2278,-1.1844
369,2022_08_17_08_23_23,14.5539,-1.1329
370,2022_08_17_08_23_25,15.9806,0.6905
371,2022_08_17_08_23_27,35.8847,0.3264
372,2022_08_17_08_23_29,-29.2922,0.2527
373,2022_08_17_08_23_31,4.4472,0.0179
374,2022_08_17_08_23_33,10.7790,0.0431
375,2022_08_17_08_23_35,10.9929,-1.5773
376,2022_08_17_08_23_37,9.3319,-1.6711
377,2022_08_17_08_23_39,10.4191,1.0459
378,2022_08_17_08_23_41,9.7040,1.0674
379,2022_08_17_08_23_43,9.0904,-0.5571
380,2022_08_17_08_23_45,9.8743,-1.2461
381,2022_08_17_08_23_47,10.5518,1.2816
382,2022_08_17_08_23_49,11.0512,-1.0789
383,2022_08_17_08_23_51,10.4565,0.7161
384,2022_08_17_08_23_54,17.0519,-0.4312
385,2022_08_17_08_23_55,12.0554,0.5704
386,2022_08_17_08_23_58,11.5287,-0.5199
387,2022_08_17_08_23_59,12.7216,0.6289
388,2022_08_17_08_24_01,12.0745,-0.5187
389,2022_08_17_08_24_03,10.7812,-0.6663
390,2022_08_17_08_24_05,12.3011,0.1591
391,2022_08_17_08_24_07,11.7951,-1.2664
392,2022_08_17_08_24_09,11.6690,-0.3853
393,2022_08_17_08_24_11,11.6530,0.3599
394,2022_08_17_08_24_13,12.0704,-0.5991
395,2022_08_17_08_24_15,11.1693,-1.7618
396,2022_08_17_08_24_18,11.7996,-2.4372
397,2022_08_17_08_24_20,12.8572,-0.8930
398,2022_08_17_08_24_22,11.1078,0.5664
399,2022_08_17_08_24_24,11.2882,-0.2997
400,2022_08_17_08_24_26,9.9899,-0.3285
401,2022_08_17_08_24_28,10.3414,-1.0257
402,2022_08_17_08_24_30,10.7220,-0.3922
403,2022_08_17_08_24_32,10.4231,-0.1085
404,2022_08_17_08_24_35,11.1136,-1.5590
405,2022_08_17_08_24_37,11.1246,-1.0658
406,2022_08_17_08_24_39,9.8304,-0.6364
407,2022_08_17_08_24_41,10.9862,-0.0621
408,2022_08_17_08_24_44,11.4647,-1.0918
409,2022_08_17_08_24_47,9.7315,-1.3490
410,2022_08_17_08_24_49,11.7368,-1.0066
411,2022_08_17_08_24_52,12.2942,0.1034
412,2022_08_17_08_24_54,11.9631,-0.9370
413,2022_08_17_08_24_56,12.7417,-0.6379
414,2022_08_17_08_24_59,11.0333,-0.6849
415,2022_08_17_08_25_01,11.1995,1.2882
416,2022_08_17_08_25_03,11.0969,-0.1028
417,2022_08_17_08_25_05,10.8830,0.7153
418,2022_08_17_08_25_07,10.9791,-0.6369
419,2022_08_17_08_25_10,9.9318,-1.3543
420,2022_08_17_08_25_13,9.4475,-0.5705
421,2022_08_17_08_25_15,9.3096,-1.6081
422,2022_08_17_08_25_18,10.7527,-0.8129
423,2022_08_17_08_25_20,11.5044,-0.9641
424,2022_08_17_08_25_23,11.3927,0.4434
425,2022_08_17_08_25_25,11.0743,-0.7917
426,2022_08_17_08_25_27,10.3503,-1.9385
427,2022_08_17_08_25_29,10.9889,-0.4603
428,2022_08_17_08_25_31,10.6995,0.4004
429,2022_08_17_08_25_33,10.8589,-0.3035
430,2022_08_17_08_25_37,10.1325,-0.7076
431,2022_08_17_08_25_39,9.8705,1.5475
432,2022_08_17_08_25_42,9.7638,-1.1991
433,2022_08_17_08_25_44,10.7969,-1.3164
434,2022_08_17_08_25_46,9.2332,-1.1940
435,2022_08_17_08_25_48,9.0511,-0.6599
436,2022_08_17_08_25_51,11.3000,-1.9726
437,2022_08_17_08_25_53,9.7996,-1.0021
438,2022_08_17_08_25_56,9.3824,0.0984
439,2022_08_17_08_25_58,10.4365,0.1782
440,2022_08_17_08_26_01,10.8903,-0.4537
441,2022_08_17_08_26_03,10.4470,0.1771
442,2022_08_17_08_26_05,10.8400,-1.4500
443,2022_08_17_08_26_07,10.7909,-1.0943
444,2022_08_17_08_26_09,10.7608,-0.0135
445,2022_08_17_08_26_13,10.2246,-1.1126
446,2022_08_17_08_26_15,9.5671,0.1666
447,2022_08_17_08_26_17,11.0576,-1.0207
448,2022_08_17_08_26_19,10.6669,-0.8525
449,2022_08_17_08_26_21,10.3430,-2.0136
450,2022_08_17_08_26_23,10.6557,0.0982
451,2022_08_17_08_26_26,11.2142,-0.6631
452,2022_08_17_08_26_28,10.6683,-0.8839
453,2022_08_17_08_26_30,11.0344,-0.7828
454,2022_08_17_08_26_32,10.6921,-0.4485
455,2022_08_17_08_26_34,11.5689,0.2348
456,2022_08_17_08_26_36,11.4586,-0.9613
457,2022_08_17_08_26_38,11.9002,0.3803
458,2022_08_17_08_26_40,11.8260,-0.5830
459,2022_08_17_08_26_42,12.2356,-0.4339
460,2022_08_17_08_26_44,11.8400,0.9043
461,2022_08_17_08_26_46,13.0934,0.0052
462,2022_08_17_08_26_48,12.0059,-0.2755
463,2022_08_17_08_26_50,10.9910,-0.6815
464,2022_08_17_08_26_51,11.3030,-0.3286
465,2022_08_17_08_26_53,11.8864,-1.8517
466,2022_08_17_08_26_55,12.3557,-0.4768
467,2022_08_17_08_26_57,11.6234,-0.7660
468,2022_08_17_08_26_59,11.8387,-0.2480
469,2022_08_17_08_27_01,12.0821,-1.3507
470,2022_08_17_08_27_03,11.1688,0.0640
471,2022_08_17_08_27_05,11.2049,0.2359
472,2022_08_17_08_27_07,10.5017,-0.9383
473,2022_08_17_08_27_09,10.4900,0.1166
474,2022_08_17_08_27_11,10.5860,-0.5300
475,2022_08_17_08_27_13,10.0579,-1.9563
476,2022_08_17_08_27_15,12.0612,0.6471
477,2022_08_17_08_27_17,11.8676,-1.3064
478,2022_08_17_08_27_20,10.1002,-1.0508
479,2022_08_17_08_27_22,10.5869,-2.3427
480,2022_08_17_08_27_24,11.9679,-1.1405
481,2022_08_17_08_27_26,13.2219,-0.7055
482,2022_08_17_08_27_28,14.2912,0.2444
483,2022_08_17_08_27_30,11.2908,-1.1321
484,2022_08_17_08_27_32,11.2791,0.5725
485,2022_08_17_08_27_34,12.1658,-1.1949
486,2022_08_17_08_27_36,11.5823,-0.2736
487,2022_08_17_08_27_38,11.7932,0.5375
488,2022_08_17_08_27_40,11.6652,0.8666
489,2022_08_17_08_27_42,11.4635,-1.2816
490,2022_08_17_08_27_44,10.8147,-0.1668
491,2022_08_17_08_27_46,11.7885,-0.1417
492,2022_08_17_08_27_48,11.6217,-1.0441
493,2022_08_17_08_27_51,11.9680,-0.2694
494,2022_08_17_08_27_53,11.2705,0.1241
495,2022_08_17_08_27_55,10.8627,0.9953
496,2022_08_17_08_27_57,11.6974,-0.5370
497,2022_08_17_08_27_59,10.8855,-0.7303
498,2022_08_17_08_28_01,11.1225,0.4277
499,2022_08_17_08_28_03,11.1322,-1.4486
500,2022_08_17_08_28_05,11.1091,-1.0381
501,2022_08_17_08_28_07,10.3430,-0.5184
502,2022_08_17_08_28_09,9.4317,0.3058
503,2022_08_17_08_28_11,11.1580,0.3107
504,2022_08_17_08_28_13,10.7127,-0.1677
505,2022_08_17_08_28_15,9.7253,-0.2941
506,2022_08_17_08_28_17,9.3167,-1.9515
507,2022_08_17_08_28_19,9.4709,0.3598
508,2022_08_17_08_28_21,9.9274,-1.2226
509,2022_08_17_08_28_23,10.1840,0.2283
510,2022_08_17_08_28_25,8.8330,-2.1094
511,2022_08_17_08_28_27,9.8635,-0.8196
512,2022_08_17_08_28_29,9.7080,-1.8188
513,2022_08_17_08_28_34,10.9739,1.0716
514,2022_08_17_08_28_36,10.6712,0.0161
515,2022_08_17_08_28_38,10.5653,-0.8146
516,2022_08_17_08_28_40,10.5487,-0.9070
517,2022_08_17_08_28_42,9.5523,-1.7754
518,2022_08_17_08_28_44,10.9563,-0.3237
519,2022_08_17_08_28_46,12.0599,0.1681
520,2022_08_17_08_28_48,12.2683,-0.8445
521,2022_08_17_08_28_50,11.4141,0.4499
522,2022_08_17_08_28_52,11.2448,0.3162
523,2022_08_17_08_28_54,11.5540,-0.6826
524,2022_08_17_08_28_56,9.3542,0.1649
525,2022_08_17_08_28_57,10.9668,-1.4010
526,2022_08_17_08_28_59,10.5181,-0.9718
527,2022_08_17_08_29_01,11.2331,-0.2848
528,2022_08_17_08_29_03,11.6148,0.5544
529,2022_08_17_08_29_05,11.1378,-0.5314
530,2022_08_17_08_29_07,11.1944,-1.9392
531,2022_08_17_08_29_09,11.0548,-1.1031
532,2022_08_17_08_29_11,10.3931,-1.7690
533,2022_08_17_08_29_13,11.0907,-0.8056
534,2022_08_17_08_29_16,10.3625,-1.6435
535,2022_08_17_08_29_19,11.4227,-0.9156
536,2022_08_17_08_29_21,9.8345,0.3824
537,2022_08_17_08_29_23,11.5807,-0.2248
538,2022_08_17_08_29_25,10.7645,0.5166
539,2022_08_17_08_29_27,9.3030,-1.2530
540,2022_08_17_08_29_29,10.9313,-0.8554
