epoch,time,generator_loss,discriminator_loss
288,2022_08_26_16_02_38,1308.5977,-30.6097
289,2022_08_26_16_02_40,32.8235,-26.2172
290,2022_08_26_16_02_42,-3.8617,-28.5153
291,2022_08_26_16_02_43,7.0990,-30.5681
292,2022_08_26_16_02_45,-33.5144,-28.9818
293,2022_08_26_16_02_47,205.7981,-28.3907
294,2022_08_26_16_02_49,10.1683,-26.5389
295,2022_08_26_16_02_50,-201.1036,-27.5355
296,2022_08_26_16_02_52,-182.2188,-29.0855
297,2022_08_26_16_02_54,21.1682,-27.7371
298,2022_08_26_16_02_56,452.8925,-27.2880
299,2022_08_26_16_02_58,-29.8547,-28.0257
300,2022_08_26_16_03_00,-21.9076,-26.6257
301,2022_08_26_16_03_01,-9.5657,-28.7758
302,2022_08_26_16_03_03,-10.5985,-28.8792
303,2022_08_26_16_03_05,-20.5929,-28.7327
304,2022_08_26_16_03_07,52.1393,-32.1968
305,2022_08_26_16_03_09,-102.2073,-28.8887
306,2022_08_26_16_03_11,-17.6246,-29.2048
307,2022_08_26_16_03_12,33.8479,-27.0436
308,2022_08_26_16_03_14,-15.8657,-29.9910
309,2022_08_26_16_03_16,-53.6738,-29.5089
310,2022_08_26_16_03_18,511.4221,-29.0885
311,2022_08_26_16_03_20,11.5330,-29.1212
312,2022_08_26_16_03_21,-15.1529,-30.1249
313,2022_08_26_16_03_23,29.0124,-29.7148
314,2022_08_26_16_03_25,0.2940,-29.2633
315,2022_08_26_16_03_27,2.5737,-30.6333
316,2022_08_26_16_03_29,-65.5720,-29.8314
317,2022_08_26_16_03_31,59.8220,-29.1634
318,2022_08_26_16_03_32,-513.5217,-27.4045
319,2022_08_26_16_03_34,-65.1951,-30.0704
320,2022_08_26_16_03_36,104.2685,-29.4746
321,2022_08_26_16_03_38,963.1326,-30.5978
322,2022_08_26_16_03_40,8.6779,-30.1137
323,2022_08_26_16_03_42,8.6668,-28.8121
324,2022_08_26_16_03_43,-21.0354,-32.0728
325,2022_08_26_16_03_45,-2.8891,-29.1359
326,2022_08_26_16_03_47,-25.7885,-26.4347
327,2022_08_26_16_03_49,-141.2920,-29.9376
328,2022_08_26_16_03_51,-78.7770,-29.6973
329,2022_08_26_16_03_52,-56.6648,-28.8108
330,2022_08_26_16_03_54,-52.5029,-30.8802
331,2022_08_26_16_03_56,-66.7734,-26.7179
332,2022_08_26_16_03_58,197.4254,-30.7711
333,2022_08_26_16_04_00,-35.1092,-28.1081
334,2022_08_26_16_04_02,7.3801,-29.7789
335,2022_08_26_16_04_04,81.4081,-28.0647
336,2022_08_26_16_04_06,-23.2329,-28.8289
337,2022_08_26_16_04_08,7.2017,-28.9447
338,2022_08_26_16_04_10,-72.9051,-29.6963
339,2022_08_26_16_04_12,34.8828,-29.5724
340,2022_08_26_16_04_13,-8.8801,-30.7402
341,2022_08_26_16_04_15,-0.3794,-29.0451
342,2022_08_26_16_04_17,110.0815,-27.9553
343,2022_08_26_16_04_19,84.5512,-28.1845
344,2022_08_26_16_04_21,-125.8490,-27.4827
345,2022_08_26_16_04_23,49.7291,-27.9901
346,2022_08_26_16_04_24,-22.4254,-30.7765
347,2022_08_26_16_04_26,-13.2571,-29.1792
348,2022_08_26_16_04_28,-54.5010,-30.8795
349,2022_08_26_16_04_30,-18.7718,-28.0884
350,2022_08_26_16_04_32,-15344.8730,-30.5343
351,2022_08_26_16_04_33,-205.6911,-28.9659
352,2022_08_26_16_04_35,-21.8714,-28.1126
353,2022_08_26_16_04_37,-18.7159,-27.9158
354,2022_08_26_16_04_39,-14.0723,-28.7988
355,2022_08_26_16_04_41,40.0955,-31.9677
356,2022_08_26_16_04_43,-2640.6748,-30.6915
357,2022_08_26_16_04_45,-41.4264,-31.9683
358,2022_08_26_16_04_47,-18.5857,-29.3260
359,2022_08_26_16_04_48,-15.6271,-30.8053
360,2022_08_26_16_04_50,-3283.1953,-30.6235
361,2022_08_26_16_04_52,-313.5817,-27.9517
362,2022_08_26_16_04_54,1.8010,-29.2030
363,2022_08_26_16_04_56,-91.7310,-29.4182
364,2022_08_26_16_04_57,6.3509,-27.5948
365,2022_08_26_16_04_59,-50.1976,-29.8032
366,2022_08_26_16_05_01,37.7071,-27.8849
367,2022_08_26_16_05_03,-34.2477,-30.3335
368,2022_08_26_16_05_04,21.6210,-30.8265
369,2022_08_26_16_05_06,34.8955,-28.7854
370,2022_08_26_16_05_08,5.3874,-29.9592
371,2022_08_26_16_05_10,191.0410,-27.7949
372,2022_08_26_16_05_11,-44.4463,-31.2562
373,2022_08_26_16_05_13,-767.9848,-26.2005
374,2022_08_26_16_05_15,4.5546,-29.5589
375,2022_08_26_16_05_17,-187.6314,-31.3006
376,2022_08_26_16_05_19,-39.2021,-28.8367
377,2022_08_26_16_05_21,8.5310,-30.2113
378,2022_08_26_16_05_23,-123.9890,-29.9023
379,2022_08_26_16_05_25,-79.7036,-28.4218
380,2022_08_26_16_05_26,61.6233,-30.6485
381,2022_08_26_16_05_28,-4.9501,-30.2310
382,2022_08_26_16_05_30,14.0359,-29.2373
383,2022_08_26_16_05_32,-78.0941,-29.3401
384,2022_08_26_16_05_33,-20.1414,-27.1793
385,2022_08_26_16_05_35,-14.3043,-30.9607
386,2022_08_26_16_05_37,-17.6841,-30.1461
387,2022_08_26_16_05_39,-11.9363,-30.5046
388,2022_08_26_16_05_41,-11852.9336,-27.0418
389,2022_08_26_16_05_42,-28.6775,-27.2582
390,2022_08_26_16_05_44,-18.4250,-28.2852
391,2022_08_26_16_05_46,9.0268,-31.6672
392,2022_08_26_16_05_48,149.2304,-29.1923
393,2022_08_26_16_05_50,14.1637,-29.3414
394,2022_08_26_16_05_51,17.2792,-28.7107
395,2022_08_26_16_05_53,-5.7156,-28.1055
396,2022_08_26_16_05_55,-26.9545,-27.4824
397,2022_08_26_16_05_57,10.2271,-29.1456
398,2022_08_26_16_05_59,14.2567,-28.5871
399,2022_08_26_16_06_01,11.5040,-30.5247
400,2022_08_26_16_06_03,-75.7101,-30.4295
